Stages,C_Pt_in [M],C_Pd_in [M],C_Rh_in [M],q_Pt_in [mol PGM/mol ddFc],q_Pd_in [mol PGM/mol ddFc],q_Rh_in [mol PGM/mol ddFc],C_Pt_out [M],C_Pd_out [M],C_Rh_out [M],q_Pt_out [mol PGM/mol ligand],q_Pd_out [mol PGM/mol ligand],q_Rh_out [mol PGM/mol ligand],Material Residual Pt [mol PGM/time],Material Residual Pd [mol PGM/time],Material Residual Rh [mol PGM/time],Q_org [L/time],PGM Recovery [%],PPM Mass Total Feed [mg/L],PGM Relative Purity [%],Q_aq [L/time],C_lig [L/time],Q_aq/(Q_org*C_lig) [1/M],Ligand,q_max_Pt,q_max_Pd,q_max_Rh,K_eq_Pt,K_eq_Pd,K_eq_Rh
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.769707558542928e-05,1.4023829898141877e-09,0.0003362710813676804,0.13527963379415286,0.13685068012437077,0.0005566786917764368,-9.057424948943904e-16,-1.5344431454622498e-13,-3.2017845406212553e-19,0.11263622857337167,98.16949990172259,500.0,95,1,0.1,88.78138168028204,ddFc,0.2798249181190407,0.5702759909673032,0.0037455050398364,2043.3400084223365,2670.1851173373607,3383.455811094137
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7698574814202346e-05,5.312018203828449e-10,0.0003362830265805702,0.13534937213052825,0.13692144044849736,0.0005559051543277116,-1.1600963245594897e-16,-4.297452151080794e-14,-7.369186641112413e-20,0.11257808234507338,98.1729871346147,500.0,95,1,0.1,88.82723698693042,ddFc,0.2798249181190407,0.5702759909673032,0.0037455050398364,2043.3400084223365,2670.1851173373607,3383.455811094137
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.76991189548317e-05,2.015818764190967e-10,0.00033628709229528,0.13537312263280366,0.13694554533192524,0.0005556416909241575,-3.899007852692371e-15,-3.79222413020297e-12,-4.2351647362715017e-19,0.11255829091737153,98.17417406147793,500.0,95,1,0.1,88.84285571945071,ddFc,0.2798249181190407,0.5702759909673032,0.0037455050398364,2043.3400084223365,2670.1851173373607,3383.455811094137
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6417204059146278e-05,1.1291917452680499e-06,0.0003333815201259738,0.10220327852894585,0.10322784631892126,0.0006138676117593419,-2.4578863250246386e-15,-4.178450120628785e-14,-2.506031677746573e-17,0.14921425895666776,97.32593410688823,500.0,95,1,0.1,67.01772384168746,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7288817014958517e-05,4.923980344411267e-07,0.00033784308593520995,0.13223316691387468,0.13369040406042054,0.0004076114297745306,-6.505213034913027e-19,8.673617379884035e-18,1.0164395367051604e-20,0.11526208359649177,98.62842399834707,500.0,95,1,0.1,86.75879949392454,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.765194797421075e-05,2.0362578593314336e-07,0.000339255901442692,0.14580268276436867,0.14747221883169312,0.0003143621300276586,3.642919299551295e-17,1.0950441942103595e-16,-9.033606382467113e-19,0.10451000448385997,99.04087514121314,500.0,95,1,0.1,95.68461937578763,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7796743818171363e-05,8.197529778500231e-08,0.0003396956623598393,0.15061271055633096,0.15236382687468764,0.0002812931402574741,-2.168404344971009e-19,-2.168404344971009e-19,2.244637310223896e-20,0.10116271737454156,99.16925700841708,500.0,95,1,0.1,98.8506463599265,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7852637098851e-05,3.263486070427553e-08,0.0003398201647100473,0.1520317537408677,0.1538099343924709,0.0002715302962418858,-2.8406096919120216e-17,1.3660947373317356e-17,-1.4060746924421386e-19,0.10021480225891574,99.20560367672647,500.0,95,1,0.1,99.78565815221509,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7874070007144174e-05,1.2940717798512963e-08,0.00033985320232753714,0.15241233556810468,0.15419910684541493,0.00026890886920464353,-1.7770940968775406e-14,-7.945250360408274e-15,-1.7152417181899582e-19,0.09996315424550241,99.21524853341094,500.0,95,1,0.1,100.0368593355979,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7882334944533053e-05,5.124555050990031e-09,0.00033986173049220216,0.15251068550241514,0.15430022921195388,0.0002682301667755916,-8.620274632997749e-15,-4.063806582910168e-15,-1.4399560103323106e-19,0.09989814883892222,99.21773820827931,500.0,95,1,0.1,100.10195500343255,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7885545609768505e-05,2.0284185937098757e-09,0.00033986391150732235,0.15253577685248,0.15432625018184945,0.0002680565016110551,-2.3852447794681098e-18,-9.75781955236954e-18,2.456395547037471e-20,0.09988150562108661,99.21837492423704,500.0,95,1,0.1,100.11863495466609,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7886800801847493e-05,8.027686517191856e-10,0.0003398644678395118,0.15254214609073935,0.15433294404703507,0.0002680122137575081,-1.8214596497756474e-17,-2.0532620742530483e-15,3.8963515573697816e-20,0.09987725288802718,99.21853733740858,500.0,95,1,0.1,100.12289796567636,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.788729311283862e-05,3.179240118341263e-10,0.00033986460970305746,0.1525437574566042,0.15433467300517525,0.0002680009275415836,-5.2239029074696575e-15,-2.603517445035064e-12,-2.380162581784584e-19,0.09987616558129894,99.21857875242789,500.0,95,1,0.1,100.12398795846869,ddFc,0.2920043853593457,0.5718280637355203,0.003638668431401,2075.1721079918343,2699.8600560594496,1602.6233129778927
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.5676174972740307e-05,1.0125544099516313e-06,0.0003170858582690881,0.08123064756309041,0.08201133105701282,0.0013552344219216303,-5.119602658476552e-16,-9.996994551619842e-15,-2.0416882160617655e-17,0.1878305444707044,92.56865028530119,500.0,95,1,0.1,53.23947725424222,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.6859130583321085e-05,4.478202010607073e-07,0.0003288320646783861,0.1103708180190166,0.11155890499916368,0.000992471890234071,-4.0549161250957866e-17,-1.6718397499726478e-16,-1.6296913905172739e-18,0.13813222985033818,95.99778610112344,500.0,95,1,0.1,72.39440071904058,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7348899041143717e-05,1.8563915012115006e-07,0.00033315622563400717,0.12717470969708247,0.12860686722106637,0.0007831207612692842,-3.5822039778921066e-16,-1.013924187664994e-14,-3.198396408832238e-18,0.11984198395341208,97.26016262419925,500.0,95,1,0.1,83.44321138648243,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7552730177396618e-05,7.428349898245655e-08,0.0003349132598511504,0.13556463259100746,0.13711951509477469,0.0006785904206326834,-9.974659986866641e-18,-7.676151381197371e-17,-1.6686549060909717e-19,0.11241008009372529,97.7731034626015,500.0,95,1,0.1,88.95999354917458,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.763409187764698e-05,2.9158625845261146e-08,0.000335601759566087,0.1391627250309238,0.14077051323015455,0.0006337605137819799,-1.2990910430721314e-15,-7.407486082855463e-15,-1.4314856808597676e-18,0.10949783849846204,97.97410103998133,500.0,95,1,0.1,91.32600366481623,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7665100448840405e-05,1.1342308821458776e-08,0.0003358524123953378,0.14052052381466001,0.14214853468183597,0.0006168421453048608,-2.706623987436263e-14,-2.5387244390051578e-14,-1.853308088592409e-18,0.10843759396375104,98.04727552408036,500.0,95,1,0.1,92.21894026293907,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.767658290006402e-05,4.3957137048666855e-09,0.00033593859365417793,0.14099346916570615,0.1426286769255296,0.0006109485415184183,-3.0140820395097023e-17,-1.687018580387445e-16,9.317362419797304e-21,0.10807303891711996,98.07243490158861,500.0,95,1,0.1,92.53001581336943,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7680789343957713e-05,1.7012214141239006e-09,0.0003359673207420244,0.14115180090078674,0.14278948873516156,0.0006089751979313361,-1.951563910473908e-17,-9.426053687588976e-16,6.776263578034403e-21,0.10795151403329449,98.08082136121533,500.0,95,1,0.1,92.63418016458567,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7682329576444574e-05,6.581585185871158e-10,0.00033597676421627813,0.14120391622425055,0.14284244982815003,0.0006083255439647926,-2.2774750835230506e-15,-7.046986692099688e-13,-4.70950318673391e-19,0.10791156237667342,98.08357824753767,500.0,95,1,0.1,92.66847573844078,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.76828957437626e-05,2.5487657588307863e-10,0.00033597985109603233,0.14122095559093736,0.14285977761697657,0.0006081130868476244,-4.4521678010944754e-15,-3.2940338824671844e-12,-4.421511984667448e-19,0.1078985019471869,98.08447941763085,500.0,95,1,0.1,92.67969266982688,ddFc,0.2903032918750524,0.5708764175161928,0.0043397156270604,2119.636574363429,2810.3137773304798,3314.0860864080187
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7454558860499388e-05,5.112621816513733e-07,0.0003413505998003747,0.10659393683395045,0.10777902545782127,8.328280952715942e-05,-6.433959268137279e-14,-1.9063255748269503e-12,-2.3023837814029578e-17,0.14297072961086033,99.65239216308225,500.0,95,1,0.1,69.94438670921059,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7834716976528453e-05,1.616404095072122e-07,0.0003419307903322707,0.13461139478033216,0.13617282541736586,5.3939041922402866e-05,-1.0759622359746146e-15,-1.901517138191977e-14,-6.853555334471358e-19,0.1131851531908875,99.82177043412564,500.0,95,1,0.1,88.35081031462612,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7956420894757133e-05,4.9150203087400984e-08,0.00034210585077152814,0.14621025010545022,0.14792883354998718,4.1790633505057594e-05,2.168404344971009e-19,8.673617379884035e-19,-1.3499587596865412e-20,0.10419785404422874,99.87287680849651,500.0,95,1,0.1,95.9712663156701,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.799352274392767e-05,1.4674724325660756e-08,0.000342155751896635,0.1498920392855996,0.15166098461672212,3.793423685950388e-05,-2.3852447794681098e-18,8.023096076392733e-18,2.6469779601696886e-20,0.10163597316024908,99.88744472339526,500.0,95,1,0.1,98.39036011622612,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8004519651002752e-05,4.3532312227801275e-09,0.0003421685847589869,0.15086896437775207,0.15265156291664211,3.69108814604373e-05,-1.2653073033774831e-14,-5.12047002021454e-15,-3.478129039662971e-20,0.10097711862512453,99.89119109276568,500.0,95,1,0.1,99.03233659424166,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.800774790187819e-05,1.2889643247515346e-09,0.0003421717004576041,0.1511080388329403,0.15289409009761673,3.6660406095484894e-05,-7.125853726530629e-14,-3.0147542448566433e-14,-1.852355176526748e-19,0.1008171447962589,99.8921006761109,500.0,95,1,0.1,99.18947833931394,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
9,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8008694361745416e-05,3.814707756335882e-10,0.00034217244081829367,0.15116494705772426,0.152951856003614,3.66007717085417e-05,-7.038738081971418e-13,-3.7947076036992655e-13,-3.536362554786704e-20,0.1007791281586553,99.89231681375304,500.0,95,1,0.1,99.22689531762099,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
10,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8008972124767804e-05,1.1288664750695194e-10,0.00034217261556562117,0.15117838142310452,0.15296550376436097,3.65866900123747e-05,-4.8541899666521005e-15,-1.3370619715569187e-13,-3.3351922298138076e-21,0.10077015406964843,99.89236782871895,500.0,95,1,0.1,99.23573197167474,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
11,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.8009049392412604e-05,3.78031865197386e-11,0.0003421726567289517,0.15118154373615966,0.1529687253421517,3.658337221122635e-05,-4.041884014982511e-13,-6.777528972073954e-11,-4.132461991416918e-19,0.1007680411433679,99.89237984576054,500.0,95,1,0.1,99.2378127681621,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
12,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.80090759944159e-05,1.1712496317171038e-11,0.0003421726664228218,0.15118228899178945,0.15296948200489713,3.658259119411447e-05,-6.834918915565869e-14,-4.059895930726143e-11,-2.9106169650025895e-19,0.10076754262380656,99.89238267574632,500.0,95,1,0.1,99.23830371980785,ddFc,0.2794555209729409,0.5656143562806912,0.0037311558571193,1565.4201586349834,2635.8082959461576,160.09439668280916
3,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.716332730219696e-05,6.953422872307384e-07,0.0003393147221763624,0.10878308957412215,0.10995836396608968,0.0002302718977171267,-6.61046738181792e-14,-1.6700089661841888e-12,-6.395310510006781e-17,0.1401203559902434,99.05804700738965,500.0,95,1,0.1,71.3672180557142,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
4,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.769467161839493e-05,2.4732771111570167e-07,0.00034089798725794353,0.1375519816407742,0.1391269976714055,0.00014834602840221658,-1.9225289762947462e-14,-4.20163686828956e-13,-1.0281709430246325e-17,0.11077566176405393,99.52025844894008,500.0,95,1,0.1,90.27253677165521,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
5,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7882641291467445e-05,8.424297214527557e-08,0.00034137080022895164,0.14935037509727112,0.15109511065906014,0.00011474138829183325,3.2526065174565133e-18,2.8406096919120216e-17,-7.093900933254765e-20,0.10201201092644008,99.65828938731912,500.0,95,1,0.1,98.02767251800287,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
6,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.794578955663633e-05,2.81247886286933e-08,0.0003415043656172957,0.15305891055485762,0.15485902610272576,0.00010417664161271484,-1.166390985532506e-12,-5.098133287056994e-13,-3.586125740437894e-18,0.09953618884437754,99.69728187910457,500.0,95,1,0.1,100.46597238753797,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
7,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7966386183612426e-05,9.322565815934576e-09,0.000341538466236756,0.1540351562114671,0.155850761421804,0.00010139467213456934,-1.69261306359747e-14,-7.381465230715811e-15,-9.550296480292236e-20,0.09890401011197501,99.7072370639071,500.0,95,1,0.1,101.1081349348567,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
8,0.0015414358509205455,0.0015414358509205455,0.0003425413002045657,0,0,0,1.7973058515337014e-05,3.0835271060300055e-09,0.0003415466988063678,0.15427258728738444,0.15609230651435638,0.00010071774104662999,-7.37257477290143e-17,-2.3635607360183997e-17,-3.5151867311053464e-20,0.09875136076944906,99.70964044405625,500.0,95,1,0.1,101.26442736669328,ddFc,0.2888733501364102,0.5628049509508506,0.0042151862538,1688.41070695638,2643.9501072630846,423.30820104038514
